3.776985034346580505e-02
1.951693594455718994e-01
2.914486825466156006e-01
9.640713036060333252e-02
-2.769946455955505371e-01
-2.487135529518127441e-01
2.145082801580429077e-01
-2.080917060375213623e-01
2.733283042907714844e-01
-2.549365162849426270e-01
-2.725156843662261963e-01
1.012194231152534485e-01
-1.637688279151916504e-01
9.112023562192916870e-02
2.712946236133575439e-01
1.531879454851150513e-01
